datetime,T,CO2,solrad,Tout,occ,dpos,vpos
2018-04-04 08:00:00,21.572727376764472,615.520009358724,364.3733317057292,11.0,19.7,0.0,13.165266241346087
2018-04-04 08:30:00,20.866666793823242,888.8685738699777,396.05332946777344,10.5,20.033333333333335,0.0,19.396681455465462
2018-04-04 09:00:00,21.433333079020183,1168.7314278738838,112.35999806722005,9.5,40.266666666666666,0.0,1.9607843160629272
2018-04-04 09:30:00,21.979999923706053,1311.0399932861328,95.68000030517578,9.5,39.43333333333333,0.0,1.9607843160629272
2018-04-04 10:00:00,20.95185188010887,990.719988141741,194.32000223795572,9.5,40.1,0.0,29.575163662433624
2018-04-04 10:30:00,22.10000010899135,1457.645717075893,65.33333333333333,9.5,36.56666666666667,0.0,7.385620931784312
2018-04-04 11:00:00,22.65999984741211,1709.2266642252605,80.34666442871094,9.0,33.733333333333334,0.0,7.385620931784312
2018-04-04 11:30:00,23.09999990463257,1906.5599975585938,82.02666727701823,9.0,34.7,0.0,7.385620931784312
2018-04-04 12:00:00,22.25882350697237,1315.7415583683894,87.68000030517578,10.5,32.0,0.0,3.529411768913269
2018-04-04 12:30:00,23.60000010899135,1524.3733520507812,190.34666442871094,10.5,29.966666666666665,0.0,3.529411768913269
2018-04-04 13:00:00,23.299999918256486,1516.0888807508682,188.7199961344401,10.5,23.933333333333334,0.0,3.529411768913269
2018-04-04 13:30:00,24.5,1845.394287109375,275.0933329264323,10.5,26.233333333333334,0.0,3.529411768913269
2018-04-04 14:00:00,22.965217341547426,1300.693339029948,370.02667236328125,11.5,26.233333333333334,0.0,3.529411768913269
2018-04-04 14:30:00,24.200000029343826,1060.400016784668,263.67999267578125,11.5,8.666666666666666,0.0,3.529411768913269
2018-04-04 15:00:00,24.89999993642171,1476.5714460100446,98.0,11.5,0.0,0.0,3.529411768913269
2018-04-04 15:30:00,25.299999872843426,1607.4666544596355,45.0,10.5,0.0,0.0,3.529411768913269
2018-04-04 16:00:00,25.074999809265137,1213.4400177001953,11.0,9.5,0.0,0.0,3.529411768913269
2018-04-04 16:30:00,24.700000127156574,848.9600016276041,5.5,9.5,0.0,0.0,3.529411768913269
2018-04-04 17:00:00,24.449999809265137,741.8514229910714,5.5,8.399999618530273,0.0,0.0,3.529411768913269
2018-04-04 17:30:00,24.200000127156574,674.4320068359375,5.5,7.399999618530273,0.3,0.0,3.529411768913269
2018-04-04 18:00:00,24.0,629.5771484375,5.5,6.399999618530273,0.0,0.0,3.529411768913269
2018-04-04 18:30:00,23.357142857142858,574.7200012207031,5.5,7.899999618530273,0.0,45.09803771972656,3.529411768913269
2018-04-04 19:00:00,22.85000006357829,502.34666442871094,5.5,9.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 19:30:00,23.299999872843426,491.0400034586589,5.5,9.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 20:00:00,23.5,492.0533396402995,5.5,8.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 20:30:00,23.5,504.1599985758464,5.5,8.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 21:00:00,23.600000381469727,512.5333404541016,5.5,8.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 21:30:00,23.5,535.6159912109375,5.5,7.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 22:00:00,23.5,540.3733418782552,5.5,5.899999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 22:30:00,23.5,559.5999908447266,5.5,5.899999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-04 23:00:00,23.5,600.0,5.5,5.899999618530273,0.9666666666666667,45.09803771972656,3.529411768913269
2018-04-04 23:30:00,23.5,606.7733256022135,5.5,4.894999980926514,0.3,45.09803771972656,3.529411768913269
2018-04-05 00:00:00,23.5,538.6666666666666,5.5,4.894999980926514,0.0,45.09803771972656,3.529411768913269
2018-04-05 00:30:00,23.5,585.8133239746094,5.5,4.894999980926514,0.0,45.09803771972656,3.529411768913269
2018-04-05 01:00:00,23.399999618530273,692.1066589355469,5.5,5.899999618530273,0.0,0.0,3.529411768913269
2018-04-05 01:30:00,23.399999618530273,568.4114292689732,5.5,5.899999618530273,0.0,0.0,3.529411768913269
2018-04-05 02:00:00,23.299999237060547,526.9866739908854,5.5,4.894999980926514,0.0,0.0,3.529411768913269
2018-04-05 02:30:00,23.299999237060547,512.1600036621094,5.5,4.894999980926514,0.0,0.0,3.529411768913269
2018-04-05 03:00:00,23.200000762939453,497.17332967122394,5.5,4.390000343322754,0.0,0.0,3.529411768913269
2018-04-05 03:30:00,23.200000762939453,498.1866709391276,5.5,4.390000343322754,0.03333333333333333,0.0,3.529411768913269
2018-04-05 04:00:00,23.200000762939453,482.55999755859375,5.5,5.399999618530273,1.0333333333333334,0.0,3.529411768913269
2018-04-05 04:30:00,23.050000190734863,486.91199951171876,5.5,4.894999980926514,1.9333333333333333,0.0,3.529411768913269
2018-04-05 05:00:00,22.900000254313152,491.6266682942708,5.5,4.894999980926514,16.2,19.60784339904785,3.529411768913269
2018-04-05 05:30:00,22.399999618530273,479.87200317382815,8.5,4.390000343322754,26.0,19.60784339904785,3.529411768913269
2018-04-05 06:00:00,22.200000127156574,509.22666931152344,28.0,5.399999618530273,26.3,19.60784339904785,3.529411768913269
2018-04-05 06:30:00,21.899999618530273,657.0880126953125,185.04000091552734,6.899999618530273,23.633333333333333,45.09803771972656,3.529411768913269
2018-04-05 07:00:00,22.0,646.1866658528646,41.333333333333336,8.399999618530273,0.8333333333333334,45.09803771972656,3.529411768913269
2018-04-05 07:30:00,21.742856979370117,644.0,71.0,7.399999618530273,1.1333333333333333,45.09803771972656,3.529411768913269
2018-04-05 08:00:00,21.699999809265137,571.3600056966146,86.02666727701823,8.399999618530273,5.9,45.09803771972656,3.529411768913269
2018-04-05 08:30:00,21.600000381469727,486.5066680908203,179.35999806722006,9.399999618530273,7.6,9.803921699523926,3.529411768913269
2018-04-05 09:00:00,21.600000381469727,491.3280029296875,238.98666381835938,10.399999618530273,3.8,19.60784339904785,3.529411768913269
2018-04-05 09:30:00,21.949999809265137,574.826670328776,166.0133310953776,10.399999618530273,4.633333333333334,45.09803771972656,3.529411768913269
2018-04-05 10:00:00,22.03333346048991,565.3866678873698,24.333333333333332,8.75,4.833333333333333,45.09803771972656,3.529411768913269
2018-04-05 10:30:00,22.050000190734863,534.5371355329241,9.333333333333334,8.0,4.0,45.09803771972656,3.529411768913269
2018-04-05 11:00:00,22.100000381469727,496.8000030517578,29.666666666666668,8.0,3.9,19.60784339904785,3.529411768913269
2018-04-05 11:30:00,22.299999872843426,496.2133331298828,97.34666697184245,8.0,3.7666666666666666,19.60784339904785,3.529411768913269
2018-04-05 12:00:00,22.520000076293947,502.40000406901044,76.66666666666667,8.0,3.8,19.60784339904785,3.529411768913269
2018-04-05 12:30:00,22.550000190734863,499.2000020345052,50.5,8.0,2.2333333333333334,19.60784339904785,3.529411768913269
2018-04-05 13:00:00,22.47499990463257,495.52000427246094,48.333333333333336,6.399999618530273,2.0,19.60784339904785,3.529411768913269
2018-04-05 13:30:00,22.65000057220459,499.07200317382814,16.5,6.399999618530273,0.9333333333333333,19.60784339904785,3.529411768913269
2018-04-05 14:00:00,22.47499990463257,492.2880004882812,9.666666666666666,6.233332951863607,0.0,19.60784339904785,3.529411768913269
2018-04-05 14:30:00,22.75,494.55999755859375,3.0,6.233332951863607,0.0,19.60784339904785,3.529411768913269
2018-04-05 15:00:00,22.899999618530273,494.5280029296875,0.0,4.890000343322754,0.0,0.0,3.529411768913269
2018-04-05 15:30:00,23.0,502.55999755859375,18.666666666666668,3.890000343322754,0.0,0.0,3.529411768913269
2018-04-05 16:00:00,23.100000381469727,495.4880004882813,39.333333333333336,3.890000343322754,0.0,0.0,3.529411768913269
2018-04-05 16:30:00,23.25,496.25599365234376,50.333333333333336,3.890000343322754,0.0,0.0,3.529411768913269
2018-04-05 17:00:00,23.5,490.11199951171875,16.666666666666668,2.8000001907348633,0.0,0.0,3.529411768913269
2018-04-05 17:30:00,23.700000762939453,484.2133331298828,16.666666666666668,3.247499942779541,0.0,0.0,3.529411768913269
2018-04-05 18:00:00,23.600000381469727,487.36000061035156,16.666666666666668,1.6999998092651367,0.0,0.0,3.529411768913269
2018-04-05 18:30:00,23.5,482.4533284505208,16.666666666666668,1.6999998092651367,0.6666666666666666,0.0,3.529411768913269
2018-04-05 19:00:00,23.399999618530273,479.36000061035156,16.666666666666668,1.6999998092651367,1.0,0.0,3.529411768913269
2018-04-05 19:30:00,22.883333206176758,476.9066670735677,16.666666666666668,0.6999998092651367,1.0,19.60784339904785,3.529411768913269
2018-04-05 20:00:00,22.875,489.97332763671875,16.666666666666668,0.6999998092651367,1.0,19.60784339904785,3.529411768913269
2018-04-05 20:30:00,23.200000762939453,474.0799967447917,16.666666666666668,0.6999998092651367,0.36666666666666664,19.60784339904785,3.529411768913269
2018-04-05 21:00:00,23.100000381469727,489.0240051269531,16.666666666666668,0.6999998092651367,0.0,19.60784339904785,3.529411768913269
2018-04-05 21:30:00,23.100000381469727,504.26666259765625,16.666666666666668,0.6999998092651367,0.0,19.60784339904785,3.529411768913269
2018-04-05 22:00:00,23.100000381469727,511.3600107828776,16.666666666666668,0.6999998092651367,0.0,19.60784339904785,3.529411768913269
2018-04-05 22:30:00,23.100000381469727,489.8666687011719,16.666666666666668,0.6999998092651367,0.0,19.60784339904785,3.529411768913269
2018-04-05 23:00:00,23.100000381469727,501.65333048502606,16.666666666666668,0.6999998092651367,0.26666666666666666,19.60784339904785,3.529411768913269
2018-04-05 23:30:00,23.100000381469727,526.0800069173177,16.666666666666668,0.6999998092651367,0.0,19.60784339904785,3.529411768913269
2018-04-06 00:00:00,23.100000381469727,541.653330485026,16.666666666666668,-0.40000009536743164,0.0,19.60784339904785,3.529411768913269
2018-04-06 00:30:00,23.100000381469727,507.20001220703125,16.666666666666668,-0.40000009536743164,0.0,19.60784339904785,3.529411768913269
2018-04-06 01:00:00,23.0,481.6,16.666666666666668,-0.40000009536743164,0.0,0.0,3.529411768913269
2018-04-06 01:30:00,23.0,544.1600036621094,16.666666666666668,-0.40000009536743164,0.0,0.0,3.529411768913269
2018-04-06 02:00:00,22.899999618530273,548.1600036621094,16.666666666666668,-0.40000009536743164,0.0,0.0,3.529411768913269
2018-04-06 02:30:00,22.899999618530273,535.0399983723959,16.666666666666668,-0.40000009536743164,0.0,0.0,3.529411768913269
2018-04-06 03:00:00,22.799999237060547,544.0533345540365,16.666666666666668,-0.40000009536743164,1.1333333333333333,0.0,3.529411768913269
2018-04-06 03:30:00,22.799999237060547,529.3866577148438,16.666666666666668,-0.40000009536743164,1.2333333333333334,0.0,3.529411768913269
2018-04-06 04:00:00,22.799999237060547,498.346674601237,16.666666666666668,0.5999999046325684,1.0,19.60784339904785,3.529411768913269
2018-04-06 04:30:00,22.600000381469727,517.17333984375,16.666666666666668,-0.04999995231628418,1.0,19.60784339904785,3.529411768913269
2018-04-06 05:00:00,22.600000381469727,491.36000061035156,16.666666666666668,-0.04999995231628418,1.0,0.0,3.529411768913269
2018-04-06 05:30:00,22.600000381469727,484.2133331298828,47.0,2.0,1.0,0.0,3.529411768913269
2018-04-06 06:00:00,22.625,480.5333302815755,116.02666727701823,4.5,1.2666666666666666,0.0,3.529411768913269
2018-04-06 06:30:00,22.5,484.41599731445314,172.05332946777344,6.5,10.266666666666667,0.0,3.529411768913269
2018-04-06 07:00:00,22.266666730244953,488.26666259765625,254.95999908447266,8.5,26.566666666666666,0.0,3.529411768913269
2018-04-06 07:30:00,22.433333079020183,508.6933339436849,330.6666666666667,9.949999809265137,26.166666666666668,19.60784339904785,3.529411768913269
2018-04-06 08:00:00,22.800000190734863,678.9333292643229,410.9866638183594,11.066666285196941,27.9,45.09803771972656,3.529411768913269
2018-04-06 08:30:00,22.639999771118163,663.7866617838541,493.59999084472656,10.899999618530273,24.8,45.09803771972656,3.529411768913269
2018-04-06 09:00:00,22.666666666666668,607.3599955240885,555.52001953125,12.399999618530273,24.233333333333334,45.09803771972656,3.529411768913269
2018-04-06 09:30:00,22.75,613.5466613769531,589.0133260091146,12.399999618530273,26.6,45.09803771972656,3.529411768913269
2018-04-06 10:00:00,22.899999618530273,672.4571533203125,597.9733479817709,11.899999618530273,21.966666666666665,45.09803771972656,3.529411768913269
2018-04-06 10:30:00,23.0,629.5466613769531,628.0,11.899999618530273,21.133333333333333,45.09803771972656,3.529411768913269
2018-04-06 11:00:00,22.290909160267223,678.7200073242187,645.1199951171875,10.899999618530273,3.966666666666667,45.09803771972656,3.529411768913269
2018-04-06 11:30:00,21.366666793823242,650.9866536458334,627.9466552734375,9.399999618530273,0.2,45.09803771972656,3.529411768913269
2018-04-06 12:00:00,22.08571434020996,586.8800048828125,619.52001953125,9.399999618530273,0.0,45.09803771972656,3.529411768913269
2018-04-06 12:30:00,22.5,493.247998046875,579.413330078125,9.399999618530273,0.0,19.60784339904785,3.529411768913269
2018-04-06 13:00:00,22.34999942779541,477.17332967122394,559.0399983723959,10.399999618530273,0.03333333333333333,0.0,3.529411768913269
2018-04-06 13:30:00,22.5,480.53333536783856,476.4800109863281,10.399999618530273,0.0,0.0,3.529411768913269
2018-04-06 14:00:00,22.34999942779541,475.8399963378906,441.3866678873698,10.399999618530273,0.0,0.0,3.529411768913269
2018-04-06 14:30:00,22.34999942779541,478.3999989827474,295.3599904378255,10.399999618530273,0.0,0.0,3.529411768913269
2018-04-06 15:00:00,22.34999942779541,474.4320007324219,257.99999237060547,9.899999618530273,0.0,0.0,3.529411768913269
2018-04-06 15:30:00,22.9,474.6666717529297,207.73333231608072,9.633333524068197,0.0,0.0,3.529411768913269
2018-04-06 16:00:00,23.53333346048991,473.8666687011719,155.35999552408853,9.633333524068197,0.0,0.0,3.529411768913269
2018-04-06 16:30:00,23.53333346048991,476.85333251953125,63.346666971842446,9.633333524068197,0.0,0.0,3.529411768913269
2018-04-06 17:00:00,23.65000057220459,480.07999420166016,8.5,8.199999809265137,0.0,0.0,3.529411768913269
2018-04-06 17:30:00,23.550000190734863,486.65599365234374,8.5,7.199999809265137,0.0,0.0,3.529411768913269
2018-04-06 18:00:00,23.25,489.66400146484375,8.5,5.699999809265137,0.0,0.0,3.529411768913269
2018-04-06 18:30:00,23.15000057220459,500.53333536783856,8.5,5.699999809265137,0.16666666666666666,0.0,3.529411768913269
2018-04-06 19:00:00,23.15000057220459,479.8400065104167,8.5,4.100000381469727,0.0,0.0,3.529411768913269
2018-04-06 19:30:00,23.0,480.4266662597656,8.5,4.100000381469727,0.0,0.0,3.529411768913269
2018-04-06 20:00:00,22.75,522.7200063069662,8.5,4.100000381469727,0.0,19.60784339904785,3.529411768913269
2018-04-06 20:30:00,22.949999809265137,553.3866780598959,8.5,3.1000003814697266,0.0,19.60784339904785,3.529411768913269
2018-04-06 21:00:00,22.949999809265137,576.0639892578125,8.5,3.1000003814697266,0.0,19.60784339904785,3.529411768913269
2018-04-06 21:30:00,23.100000381469727,595.5199991861979,8.5,3.1000003814697266,0.0,45.09803771972656,3.529411768913269
2018-04-06 22:00:00,23.100000381469727,610.240000406901,8.5,3.1000003814697266,0.0,45.09803771972656,3.529411768913269
2018-04-06 22:30:00,23.100000381469727,634.5066630045573,8.5,3.1000003814697266,0.0,45.09803771972656,3.529411768913269
2018-04-06 23:00:00,23.100000381469727,643.2533467610677,8.5,3.1000003814697266,0.43333333333333335,45.09803771972656,3.529411768913269
2018-04-06 23:30:00,23.100000381469727,653.1199951171875,8.5,3.1000003814697266,0.0,45.09803771972656,3.529411768913269
2018-04-07 00:00:00,23.100000381469727,629.7066752115885,8.5,3.1000003814697266,0.0,45.09803771972656,3.529411768913269
2018-04-07 00:30:00,23.100000381469727,610.4533284505209,8.5,2.0999999046325684,0.0,45.09803771972656,3.529411768913269
2018-04-07 01:00:00,23.100000381469727,582.0266621907552,8.5,2.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 01:30:00,23.0,558.82666015625,8.5,2.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 02:00:00,23.0,546.5066630045573,8.5,2.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 02:30:00,22.899999618530273,531.0400085449219,8.5,1.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 03:00:00,22.899999618530273,513.3333333333334,8.5,1.0999999046325684,0.13333333333333333,0.0,3.529411768913269
2018-04-07 03:30:00,22.899999618530273,490.7200063069661,8.5,1.0999999046325684,0.06666666666666667,0.0,3.529411768913269
2018-04-07 04:00:00,22.799999237060547,498.82667032877606,8.5,2.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 04:30:00,22.799999237060547,515.9999949137369,8.5,2.0999999046325684,0.0,19.60784339904785,3.529411768913269
2018-04-07 05:00:00,22.799999237060547,509.3333384195964,8.5,2.0999999046325684,0.0,0.0,3.529411768913269
2018-04-07 05:30:00,22.799999237060547,499.94666544596356,25.5,3.1000003814697266,0.0,0.0,3.529411768913269
2018-04-07 06:00:00,22.899999618530273,498.18666585286456,86.0,4.600000381469727,0.0,0.0,3.529411768913269
2018-04-07 06:30:00,22.899999618530273,492.53333536783856,140.02666219075522,6.100000381469727,0.0,0.0,3.529411768913269
2018-04-07 07:00:00,22.899999618530273,495.89333089192706,173.67999776204428,7.100000381469727,0.8666666666666667,0.0,3.529411768913269
2018-04-07 07:30:00,23.0,499.0933329264323,327.36000061035156,9.100000381469727,2.2333333333333334,0.0,3.529411768913269
2018-04-07 08:00:00,23.100000381469727,507.2640075683594,372.0,9.100000381469727,27.733333333333334,0.0,3.529411768913269
2018-04-07 08:30:00,23.25,530.5066630045573,461.75998942057294,11.100000381469727,39.233333333333334,19.60784339904785,3.529411768913269
2018-04-07 09:00:00,23.34999942779541,590.9485735212054,525.0133361816406,11.100000381469727,41.36666666666667,45.09803771972656,3.529411768913269
2018-04-07 09:30:00,23.600000381469727,851.1085728236607,504.7466634114583,11.766667048136394,40.766666666666666,85.09803771972656,3.529411768913269
2018-04-07 10:00:00,23.271428516932897,975.2799987792969,628.0,12.700000127156574,39.833333333333336,85.09803771972656,3.529411768913269
2018-04-07 10:30:00,22.5,908.7999979654948,496.00001525878906,12.0,39.36666666666667,70.19607543945312,3.529411768913269
2018-04-07 11:00:00,22.700000286102295,755.5840087890625,558.6133422851562,12.0,39.4,70.19607543945312,3.529411768913269
2018-04-07 11:30:00,23.024999618530273,768.3199971516927,544.000010172526,11.0,40.266666666666666,70.19607543945312,3.529411768913269
2018-04-07 12:00:00,23.09999990463257,690.1485682896206,585.0666707356771,12.0,39.6,45.09803771972656,3.529411768913269
2018-04-07 12:30:00,23.34999990463257,642.0266825358073,533.1199951171875,12.0,38.13333333333333,45.09803771972656,3.529411768913269
